recipe_urls,recipe_title,ingredients,ingredients_parsed
https://www.jamieoliver.com/recipes/vegetable-recipes/easy-tomato-chutney/,Easy tomato chutney,"['250 g red onions', '500 g mixed-colour tomatoes', '1 fresh red chilli', '75 ml red wine vinegar', '140 g brown sugar']",onion tomato wine sugar
https://www.jamieoliver.com/recipes/eggs-recipes/pickled-quail-eggs/,Pickled quail eggs,"['24 quail eggs', '2 shallots', '120 ml white wine vinegar', '60 ml dry white wine', '1/4 teaspoon celery seeds', '1/4 teaspoon aniseed', '8 cloves', '2 fresh bay leaves', '1/2 teaspoon fennel seeds', '1/2 teaspoon peppercorns', '1/2 teaspoon coriander seeds', '1/2 teaspoon paprika', '1/2 teaspoon sea salt']",quail egg shallot wine wine celery aniseed
https://www.jamieoliver.com/recipes/vegetables-recipes/celeriac-boulang-re/,Celeriac boulangère,"['1 handful of herbs, such as fresh thyme, rosemary, sage', '2 onions', '500 g potatoes', '750 g celeriac', '2 tablepsoons olive oil', '1 clove of garlic', '400 ml organic vegetable stock', '50 g unsalted butter', 'stale breadcrumbs']",onion potato celeriac tablepsoons garlic vegetable stock butter stale
https://www.jamieoliver.com/recipes/cheese-recipes/broad-beans-garlic-amp-feta-bruschetta/,"Broad beans, garlic & feta bruschetta","['1 sourdough loaf', '300 g frozen or fresh broad beans', '½ a bunch of fresh tarragon', 'extra virgin olive oil', '1 clove of garlic', '100 g feta cheese', '4 tablespooons fat-free natural yoghurt']",sourdough broad bean tarragon garlic feta cheese tablespooons yoghurt
https://www.jamieoliver.com/recipes/vegetables-recipes/wine-gummy-tomatoes/,Wine-gummy tomatoes,"['3.5 kg large ripe mixed tomatoes', '8 cloves of garlic', 'olive oil', '½ a bunch of fresh soft herbs , such as chives, mint, basil or fennel tops', '200 ml extra virgin olive oil']",tomato garlic top
https://www.jamieoliver.com/recipes/vegetables-recipes/harvest-salad/,Harvest salad,"['1 acorn squash', '6 small beetroots', '1 red onion', '2 bulbs of fennel', 'olive oil', '2 teaspoons coriander seeds', '½ a bunch of fresh mint', '½ a bunch of fresh flat-leaf parsley', '1 pomegranate', '150 g feta cheese', 'DRESSING', '2 tablespoon red wine vinegar', '6 tablespoons extra virgin olive oil', '1 teaspoon Dijon mustard']",acorn squash beetroot onion pomegranate feta cheese wine
https://www.jamieoliver.com/recipes/vegetables-recipes/sweetheart-slaw-with-passion-fruit-dressing/,Sweetheart slaw with passion fruit dressing,"['1 sweetheart cabbage', '3 large spears of asparagus', '3 spring onions', '2 sticks of celery', '1 large green eating apple', '1 carrot', 'PASSION FRUIT DRESSING', '1 large orange', '3 ripe passionfruit , plus extra to serve', '2 tablespoons cold-pressed extra virgin olive oil', '1 tablespoon poppy seeds']",sweetheart cabbage spear asparagus onion celery eating apple carrot passion fruit orange passionfruit pressed poppy
https://www.jamieoliver.com/recipes/bread-recipes/gluten-free-spring-flatbread-pizzas/,Gluten-free Spring flatbread pizzas,"['250 ml milk', '1 x 7 g sachet of yeast', '2½ teaspoons caster sugar', '65 g cornflour', '425 g brown rice flour , plus extra for dusting', '2 teaspoons gluten-free xanthan gum', '1 large free-range egg', 'olive oil', '½ teaspoon bicarbonate of soda', '2 teaspoons cider vinegar', '300 g fresh or frozen peas', '½ bunch of fresh mint', '250 g soft goat’s cheese or curd', '1 lemon', '2 courgettes', 'fine polenta , for dusting', '200 g watercress', 'extra virgin olive oil']",milk sachet yeast caster sugar cornflour rice flour gluten xanthan gum egg bicarbonate pea cheese curd lemon courgette polenta
https://www.jamieoliver.com/recipes/fruit-recipes/vegan-toffee-apple-upside-down-cake/,Vegan toffee apple upside-down cake,"['25 g vegan margarine , plus extra for greasing', '3 dessert apples', '195 g muscovado sugar', '180 g plain flour', '1 teaspoon bicarbonate of soda', '1½ teaspoons mixed spice', '80 ml sunflower oil', '1 tesapoon vinegar', '1 lemon', '85 g shelled walnuts']",vegan margarine greasing dessert apple muscovado sugar flour bicarbonate sunflower tesapoon lemon walnut
https://www.jamieoliver.com/recipes/vegetables-recipes/asparagus-with-mushroom-mayonnaise/,Asparagus with mushroom mayonnaise,"['16 asparagus spears', '25 g broad beans', '40 g Cheddar cheese', '1 tablespoon truffle oil', '1 handful of watercress or rocket', 'MUSHROOM MAYONNAISE', '200 g button mushrooms', '½ tablespoon balsamic vinegar', '40 g mayonnaise , made using free-range eggs']",asparagus spear broad bean cheddar cheese truffle mushroom mayonnaise button mushroom mayonnaise made using egg
https://www.jamieoliver.com/recipes/bread-recipes/mushroom-sourdough-bruschettas/,Mushroom sourdough bruschettas,"['2 portobello mushrooms', 'olive oil', '2 cloves of garlic', '20 g unsalted butter', '2 slices of sourdough bread', '200 g mixed wild mushrooms , cleaned', '2 tablespoons fresh hollandaise', '2 sprigs of fresh tarragon']",portobello mushroom garlic butter sourdough bread mushroom hollandaise tarragon
https://www.jamieoliver.com/recipes/pasta-recipes/world-s-most-elegant-winter-pasta/,World’s most elegant winter pasta,"['1 large leek', '6 cloves of garlic', '2 large handfuls of cavolo nero, dark curly kale or savoy cabbage', '100 ml extra virgin olive oil', '500 g dried pasta , such as penne, linguine or spaghetti', '100 g Parmesan cheese']",leek garlic cavolo curly kale savoy cabbage pasta linguine spaghetti parmesan cheese
https://www.jamieoliver.com/recipes/vegetables-recipes/tofu-chickpea-curry-with-spring-greens/,Tofu & chickpea curry with spring greens,"['1 red onion', '3 cloves of garlic', '200 g tofu', '1 fresh red chilli', '200 g spring greens', '1 tablespoon vegetable oil', '1 tablespoon ground coriander', '2 teaspoons ground cumin', '½ teaspoon cayenne pepper', '1 teaspoon turmeric', '1 x 400 g tin of chopped tomatoes', '2 tablespoons olive oil', '1 x 400 g tin of chickpeas', '2 teaspoons paprika', '2 teaspoons garam masala', '½ a lemon', '2 teaspoons cumin seeds']",onion garlic tofu vegetable tomato chickpea masala lemon
https://www.jamieoliver.com/recipes/vegetables-recipes/spiced-aubergine-amp-coconut-curry/,Spiced aubergine & coconut curry,"['3 tablespoons groundnut oil', '6 Asian round aubergines', '3cm piece of ginger', '3 cloves of garlic', '1 white onion', '2 teaspoons cumin seeds', '1 tablespoon black mustard seeds', '12 fresh curry leaves', '2 dried red chillies', '1 tablespoon tomato purée', '2 teaspoons garam masala', '1 x 400 g tin of coconut milk', '1 red onion', '½ a bunch of fresh coriander , (15g)']",asian aubergine garlic onion curry tomato puree masala coconut milk onion
https://www.jamieoliver.com/recipes/vegetables-recipes/sweet-potato-with-marshmallow/,Sweet potato with marshmallow,"['50 g pecans', '½ teaspoon cinnamon', '1 whole nutmeg , for grating', '6 sweet potatoes', '2 tablespoons marmalade', '50 g unsalted butter', '200 g plain marshmallows']",pecan potato marmalade butter marshmallow
https://www.jamieoliver.com/recipes/cheese-recipes/summer-vegetable-goat-s-cheese-frittata/,Summer vegetable & goat’s cheese frittata,"['100 g French beans', '6 spring onions', '3 sprigs of fresh mint', '150 g fresh or defrosted frozen peas or small broad beans, shelled', '6 large free-range eggs', '1 knob of unsalted butter', ""40 g goat's cheese"", 'Parmesan cheese , for grating']",bean onion defrosted pea broad egg butter cheese parmesan cheese
https://www.jamieoliver.com/recipes/pasta-recipes/pappardelle-with-peas-broad-beans-pecorino/,"Pappardelle with peas, broad beans & pecorino","['400 g pappardelle', '1 big handful of peas', '1 big handful of broad beans (outer skins removed)', '½ a bunch of fresh mint', 'extra virgin olive oil', '1 lemon', 'pecorino cheese']",pappardelle pea broad bean lemon cheese
https://www.jamieoliver.com/recipes/vegetables-recipes/jersey-royals-wild-garlic/,Jersey royals & wild garlic,"['500 g Jersey Royals', '1 handful of wild garlic leaves', 'olive oil', 'a few sprigs of fresh rosemary']",jersey royal garlic
https://www.jamieoliver.com/recipes/vegetables-recipes/garlic-mushroom-burgers/,Garlic mushroom burgers,"['2 cloves of garlic', '2 sprigs of fresh flat-leaf parsley', '35 g butter , (at room temperature)', '2 large mushrooms', '2 burger buns or ciabatta', 'English mustard', '1 lemon', '1 handful of rocket']",garlic butter mushroom burger bun ciabatta lemon
https://www.jamieoliver.com/recipes/vegetables-recipes/broad-bean-dip/,Broad bean dip,"['300 g broad beans (podded weight)', '3 tablespoons crème fraîche', '½ a lemon', '1 tablespoon fresh dill', 'flatbreads, pitta bread or chunky bread']",broad bean creme fraiche lemon pitta bread chunky bread
https://www.jamieoliver.com/recipes/vegetables-recipes/broad-bean-wild-fennel-bruschetta/,Broad bean & wild fennel bruschetta,"['200 g higher-welfare bacon', '2 onions', 'olive oil', '500 g podded baby broad beans', '100 ml organic vegetable stock', '1 handful of wild fennel', '4 slices of ciabatta']",bacon onion podded broad bean vegetable stock ciabatta
https://www.jamieoliver.com/recipes/vegetables-recipes/watercress-soup/,Watercress soup,"['2 potatoes', '2 onions', '2 cloves of garlic', 'olive oil', '400 ml organic stock', '3 bunches of watercress']",potato onion garlic stock
https://www.jamieoliver.com/recipes/pasta-recipes/spinach-amp-tortellini-soup/,Spinach & tortellini soup,"['1 litre organic chicken or vegetable stock', '2 fresh bay leaves', '200 g tortellini', '50 g frozen peas', '1 large handful of spinach']",chicken vegetable stock tortellini pea spinach
https://www.jamieoliver.com/recipes/vegetables-recipes/cauliflower-dhal/,Cauliflower dhal,"['4 shallots', '1 clove of garlic', '1 small cauliflower', 'groundnut oil', '1 small handful of curry leaves', '2 teaspoons mustard seeds', '½ a dried red chilli', '300 g yellow split peas', '2 x 400 g tins of reduced fat coconut milk']",shallot garlic cauliflower curry pea reduced coconut milk
https://www.jamieoliver.com/recipes/vegetables-recipes/super-food-noodle-salad/,Super food noodle salad,"['200 g rice noodles', '1 small broccoli', '1 handful frozen peas', '1 handful frozen edamame beans', '1 tablespoon sesame seeds', '1 bunch of spring onions', '½ a bunch of fresh mint', 'SESAME DRESSING', '3 cm piece of ginger', '1 fresh red chilli', '2 limes', '3 tablespoons olive oil', '1 tablespoon sesame oil', '1 tablespoon low-salt soy sauce', '½ teaspoon brown sugar']",rice noodle broccoli pea edamame bean sesame onion sesame lime sesame soy sugar
https://www.jamieoliver.com/recipes/cheese-recipes/mushroom-tunworth-cheese-pies/,Mushroom & Tunworth cheese pies,"['1 good handful of porcini mushrooms', '4 cloves of garlic', '2 onions', '½ a bunch of fresh thyme', '300 g Maris Piper potatoes', 'olive oil', '1 large knob of butter', '1 kg fresh mixed mushrooms', '500 ml organic vegetable stock', '½ a bunch of fresh flat-leaf parsley', '120 g Tunworth cheese', 'plain flour , for dusting', '500 g all-butter puff pastry', '1 large free-range egg', '2 heaped teaspoons English mustard , plus extra to serve', '1 tablespoon Worcestershire sauce']",porcini mushroom garlic onion mari piper potato butter mushroom vegetable stock tunworth cheese flour butter puff pastry egg
https://www.jamieoliver.com/recipes/vegetables-recipes/scandinavian-starter/,Scandinavian starter,"['2 bulbs of fennel', '230 g celeriac', '1½ lemons', '3 small beetroots', '12 baby radishes', '6 cornichons , plus 2 tablespoons of the pickling liquid', '12 pickled walnuts', '½ a bunch of fresh dill', '3 shallots', 'extra virgin olive oil', '3 slices of sourdough bread', '10 juniper berries , plus extra for serving', '1 large knob of butter', '125 ml Greek yoghurt or sour cream', '1 pomegranate']",celeriac lemon beetroot radish cornichons pickling liquid pickled walnut shallot sourdough bread juniper berry serving butter greek yoghurt cream pomegranate
https://www.jamieoliver.com/recipes/vegetables-recipes/indian-chopped-salad/,Indian chopped salad,"['1 small handful of fresh or dry curry leaves', '1 teaspoon fenugreek seeds', '1 tesapoon mustard seeds', 'rapeseed oil', '1 heaped teaspoon mango chutney', '4 uncooked poppadoms , optional', '2 carrots', '½ a cucumber', '4 spring onions', '1 bunch of radishes', '2 little gem lettuce', '2 big handfuls of ripe cherry tomatoes', '1 fresh red chilli', '1 bunch of fresh coriander', '1 bunch of fresh mint', '1 lemon']",curry fenugreek tesapoon rapeseed mango chutney poppadoms carrot cucumber onion radish gem lettuce tomato lemon
https://www.jamieoliver.com/recipes/vegetables-recipes/jersey-royal-potato-salad/,Jersey Royal potato salad,"['1 kg Jersey Royals', '2 bunches of fresh mint', '1 red onion', '200 g cornichon', '250 ml red wine vinegar', 'olive oil']",jersey royal onion cornichon wine
https://www.jamieoliver.com/recipes/vegetables-recipes/warm-potato-salad-with-capers-and-rocket/,Warm potato salad with capers & rocket,"['1.5 kg mixed potatoes, such as new, Charlotte, Kipfler', '1 small bunch of rocket', '8 tablespoons extra virgin olive oil', '4 tablespoons red wine vinegar', '2 tablespoons capers']",kipfler wine
https://www.jamieoliver.com/recipes/bread-recipes/runner-beans-goat-s-cheese-walnuts-on-sourdough/,"Runner beans, goat’s cheese & walnuts on sourdough","['150 g runner beans', '2 spring onions', '1 tablespoon walnuts', 'olive oil', '4 slices sourdough bread', ""50 g goat's cheese"", 'extra virgin olive oil']",runner bean onion walnut sourdough bread cheese
https://www.jamieoliver.com/recipes/vegetables-recipes/roasted-beetroot-toast/,Roasted beetroot toast,"['4 raw beetroots', '4 tablespoons red wine vinegar', '5 sprigs of fresh thyme', '4 slices of sourdough', '2 tablespoons creamed horseradish', 'a few fresh chives']",beetroot wine sourdough creamed horseradish chive
https://www.jamieoliver.com/recipes/couscous-recipes/breakfast-couscous/,Breakfast couscous,"['200 g couscous', '30 g raisins', '30 g flaked almonds', '30 g pine nuts', '30 g shelled unsalted pistachios', '2-3 pinches of ground cinnamon , (more or less to taste)', '2-4 tablespoons icing sugar , (more or less to taste)', '1 teaspoon rose water , optional', '1 orange , optional', '200 ml skimmed milk']",couscous raisin flaked pistachio le icing sugar le rose orange skimmed milk
https://www.jamieoliver.com/recipes/vegetable-recipes/spicy-corn-chickpea-burgers/,Spicy corn & chickpea burgers,"['800 g sweet potatoes', '2 teaspoons smoked paprika', 'olive oil', '1 x 400 g tin of chickpeas', '1 x 340 g tin of sweetcorn', '½ a bunch of fresh coriander , (15g)', '½ teaspoon ground coriander', '½ teaspoon ground cumin', '3 heaped tablespoons plain flour , plus extra for dusting', '1 lemon', '1 small round lettuce', '2 large ripe tomatoes', 'tomato ketchup', '4 wholemeal burger buns', 'extra virgin olive oil']",potato chickpea sweetcorn flour lemon lettuce tomato tomato wholemeal burger bun
https://www.jamieoliver.com/recipes/pasta-recipes/pasta-with-aubergine-tomato-sauce/,Pasta with aubergine & tomato sauce,"['1 small onion', '2 cloves of garlic', '½ a bunch of fresh basil', '2 aubergines', '4-6 tablespoons olive oil', '1 x 400 g tin of quality chopped tomatoes', '500 g dried rigatoni', '80 g ricotta cheese']",onion garlic aubergine tomato rigatoni ricotta cheese
https://www.jamieoliver.com/recipes/vegetables-recipes/bombay-potato-salad/,Bombay potato salad,"['1.5 kg salad potatoes', 'extra virgin olive oil', '1 teaspoon cumin seeds', '1 tablespoon turmeric', '1 red onion', '1 lemon', '2 tablespoons mixed seeds, such as pumpkin and poppy', '1 bunch of mixed fresh herbs, such as parsley, mint and coriander', '1 large handful of fresh peas']",salad potato onion lemon pumpkin poppy pea
https://www.jamieoliver.com/recipes/vegetables-recipes/potato-scones/,Potato scones,"['250 g floury potatoes', '25 g unsalted butter , plus extra for greasing', '50 g plain flour', '¼ teaspoon baking powder']",floury potato butter greasing flour
